0,9
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,3
0,1
0,2
0,1
0,1
0,1
0,4
0,1
0,4
0,1
0,5
0,1
0,1
0,3
0,3
0,3
0,1
0,3
0,2
0,1
0,5
0,2
0,1
0,1
0,9
0,1
0,2
0,2
0,1
0,2
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,4
0,1
0,4
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,4
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,2
0,6
0,4
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,1
0,3
0,1
0,6
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,4
0,1
0,2
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,2
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,13
0,2
0,6
0,1
0,1
0,2
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,14
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,2
0,1
0,1
0,6
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,1
0,3
0,1
0,1
0,2
0,1
0,1
0,2
0,2
0,2
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,2
0,3
0,2
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,3
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,6
0,1
0,3
0,1
0,3
0,1
0,2
0,1
0,5
0,2
0,4
0,1
0,2
0,5
0,2
0,2
0,1
0,1
0,1
0,5
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,3
0,2
0,2
0,1
0,1
0,2
0,1
0,1
0,6
0,1
0,1
0,2
0,2
0,14
0,2
0,1
0,1
0,4
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,4
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,3
0,3
0,5
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,2
0,2
0,2
0,4
0,15
0,8
0,1
0,1
0,1
0,5
0,1
0,6
0,2
0,2
0,1
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,2
0,4
0,6
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,3
0,1
0,1
0,10
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,2
0,2
0,2
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,10
0,1
0,1
0,1
0,60
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,5
0,1
0,1
0,1
0,1
0,6
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,3
0,6
0,1
0,1
0,2
0,1
0,2
0,1
0,8
0,1
0,3
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,6
0,1
0,5
0,10
0,13
0,1
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,14
0,1
0,3
0,1
0,2
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,6
0,1
0,1
0,2
0,2
0,1
0,3
0,1
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,3
0,2
0,1
0,1
0,12
0,2
0,3
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,5
0,1
0,1
0,3
0,1
0,2
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,4
0,2
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,3
0,2
0,1
0,1
0,2
0,2
0,2
0,1
0,2
0,1
0,2
0,2
0,4
0,1
0,3
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,2
0,1
0,5
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,2
0,2
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,4
0,41
0,6
0,1
0,2
0,1
0,1
0,2
0,2
0,20
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,2
0,1
0,3
0,1
0,3
0,1
0,17
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,6
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,2
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,5
0,1
0,2
0,2
0,2
0,1
0,4
0,1
0,1
0,1
0,18
0,1
0,3
0,2
0,1
0,6
0,2
0,1
0,2
0,4
0,1
0,2
0,1
0,3
0,1
0,4
0,3
0,3
0,1
0,2
0,1
0,1
0,3
0,1
0,2
0,1
0,4
0,3
0,1
0,2
0,3
0,2
0,2
0,1
0,1
0,8
0,2
0,1
0,1
0,2
0,3
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,3
0,1
0,1
0,1
0,1
0,6
0,2
0,2
0,4
0,2
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,5
0,1
0,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,4
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,3
0,1
0,1
0,1
0,2
0,3
0,2
0,1
0,3
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,3
0,4
0,4
0,1
0,1
0,3
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,3
0,2
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,7
0,1
0,1
0,2
0,1
0,5
0,1
0,17
0,4
0,1
0,12
0,3
0,2
0,1
0,1
0,1
0,1
0,5
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,3
0,2
0,2
0,2
0,1
0,3
0,5
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,2
0,6
0,1
0,1
0,1
0,1
0,9
0,1
0,1
0,2
0,2
0,5
0,2
0,1
0,1
0,4
0,1
0,1
0,19
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,2
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,2
0,1
0,3
0,1
0,1
0,2
0,2
0,1
0,5
0,1
0,7
0,2
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,4
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,2
0,1
0,4
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,2
0,3
0,3
0,1
0,1
0,1
0,4
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,5
0,1
0,1
0,2
0,1
0,1
0,1
0,8
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,4
0,1
0,1
0,1
0,1
0,2
0,2
0,2
0,1
0,1
0,1
0,5
0,1
0,2
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,7
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,6
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,3
0,1
0,3
